-0.854137345712,X1=0.934839948598
-0.268455662736,X1=-0.0261339344704
0.405305161685,X1=-0.683282494308
-0.394038576383,X1=0.209112712503
-0.523109872632,X1=0.520780332556
0.418947870203,X1=-0.706474553904
-0.513516187064,X1=0.494090701187
0.347692896256,X1=-0.623788698719
-0.123707339271,X1=-0.225982154681
-0.985953459378,X1=0.986991264475
-0.504632706969,X1=0.469802274855
-0.427061908506,X1=0.280238737429
0.413571183871,X1=-0.695977707132
-0.118414175021,X1=-0.914945527502
0.299950739365,X1=-0.585134867728
-0.0711342965902,X1=-0.282999093522
-0.102588785278,X1=-0.249678462935
0.398724924436,X1=-0.674673192794
-0.217608813821,X1=-0.104730317508
-0.0920600189236,X1=-0.261082198768
