0.32366627311,X1=0.334991011177
0.608614655393,X1=-0.215788414481
0.51666767582,X1=-0.118225171554
0.969615406186,X1=-0.754572975466
0.821284502163,X1=-0.42635591292
1.33903798017,X1=0.810549790859
0.655639842319,X1=-0.262760895635
0.338642324977,X1=0.377357833201
0.315632192233,X1=0.277635056192
0.343850557114,X1=0.137519996195
2.34534791132,X1=0.947646181717
0.323403553614,X1=0.201857729719
0.397132812575,X1=0.0363098901302
0.888050521087,X1=-0.833942906518
0.344874295934,X1=0.390202725125
2.56530021565,X1=0.96953601713
1.20252017772,X1=0.78394251509
0.519954286719,X1=-0.965323936397
0.367820140127,X1=0.427430518977
0.794058740829,X1=0.678370447616
