0.535650150871,X1=-0.281564290689
0.683265297538,X1=0.53332336053
0.718032596734,X1=0.385550244855
0.728684220605,X1=0.315718904968
0.239663918154,X1=-0.546060670327
-1.50175426655,X1=-0.976802320533
-0.0528465920306,X1=-0.685788673252
0.684644037829,X1=0.95103425456
-0.720287022581,X1=-0.859898853853
-0.0276153380904,X1=-0.676205940721
0.477036683451,X1=-0.350905600585
0.727251762519,X1=0.327619082574
0.335865870388,X1=-0.479908272161
0.562320178729,X1=-0.245865241989
0.322360188784,X1=-0.490076690435
0.667361488803,X1=-0.0644442315985
0.721149235477,X1=0.368253680813
0.0132651437935,X1=-0.659900054916
0.699375745665,X1=0.0186222896403
0.731870946847,X1=0.182913626257
