-0.278770516364,X1=0.361533967178
-1.04491392717,X1=-0.81088370598
-0.978836918713,X1=-0.79077049904
-0.383537110448,X1=-0.397376273061
-0.228303640794,X1=-0.060845915312
-0.222676555272,X1=0.108789085576
-1.34826887078,X1=-0.883081433215
-0.282154496061,X1=0.372403240586
-0.251620827438,X1=-0.153878197281
-0.246547374119,X1=0.246499826021
-0.374517145799,X1=0.828835928231
-0.219665624486,X1=0.054110297192
-0.377341533913,X1=0.8128097454
-0.264492421425,X1=-0.189368770129
-0.286274520233,X1=-0.23925035223
-0.268224368228,X1=0.986727992322
-0.457354322121,X1=-0.484896477234
-0.334857568362,X1=0.91958153271
-0.22028899908,X1=0.0744418694314
-0.333738318061,X1=0.921138852601
