0.00390023433669,1
0.936820806962,2
1.37080830079,3
1.2269419054,4
1.8632461816,5
2.1810912652,6
2.01612218877,7
1.95465414716,8
2.27626612194,9
2.21730218595,10
2.67765927684,11
2.78641560165,12
2.17422280703,13
2.72020884008,14
2.52866717908,15
2.60228129152,16
2.57129627267,17
2.87479193528,18
2.46535128472,19
2.77001347166,20
3.69897833507,21
2.77274177184,22
3.90863150037,23
2.84541411993,24
2.84264823432,25
3.26690437046,26
3.27188499578,27
3.1328027793,28
3.45502256012,29
3.07115770464,30
3.24786227909,31
3.1881686376,32
3.5259017573,33
3.50705323259,34
3.51352258914,35
2.86808592938,36
3.94315547879,37
3.62462387204,38
3.52219267534,39
3.41658868946,40
4.07141331995,41
3.83232455307,42
4.0155949671,43
3.73611381659,44
3.45986407901,45
2.81420118741,46
3.76597049662,47
3.69150839488,48
3.95254262395,49
3.53307746932,50
3.66037840201,51
3.57495879851,52
4.23401184434,53
4.08651063824,54
4.01727954896,55
3.6612023739,56
3.70583538936,57
4.2020407672,58
3.98546820119,59
4.49976032887,60
4.36721845559,61
4.10316698432,62
3.80578189137,63
4.05842806756,64
3.90165466591,65
4.48002854792,66
4.56698019097,67
3.7549391744,68
4.39380315069,69
4.22882365173,70
4.21431701601,71
4.97388276285,72
3.73363890955,73
5.10130322834,74
4.63362920807,75
4.20612003883,76
4.58396538079,77
4.05931337202,78
4.63644683628,79
4.3808534561,80
4.58090506232,81
3.83636822985,82
4.73044281384,83
4.10863263391,84
4.38914510345,85
4.30544012288,86
4.12655764642,87
4.08695666681,88
4.67540097303,89
4.592942524,90
4.59185460017,91
4.4686122403,92
4.04395215772,93
4.30942801082,94
4.79208342832,95
4.35557230054,96
4.47892430414,97
4.69946081324,98
4.91392882951,99
4.46648756011,100
