328.326647348,X1=27.5608483107,X2=-33.4597370919,X3=-25.7210882333,X4=31.890376527,X5=27.4442834956
145.317121952,X1=-30.7432401635,X2=-10.8008471197,X3=-37.3602139543,X4=27.2908866778,X5=-49.2636217722
96.0666694117,X1=46.7286502502,X2=0.786854311204,X3=17.6660456941,X4=3.62814424985,X5=35.1337359789
35.8410275656,X1=-15.2510433741,X2=-43.5277981749,X3=-42.487433996,X4=-34.1423972601,X5=13.0715484532
-35.8796408537,X1=-7.28733375787,X2=-22.6678343563,X3=-32.6646998053,X4=3.93635062209,X5=-25.7370296252
31.9542757261,X1=-2.71921474151,X2=-9.72808626288,X3=-15.3358164015,X4=-9.37442340899,X5=6.511404923
-73.3986057819,X1=1.73997621042,X2=27.3077658031,X3=-40.2904840523,X4=-38.8227530876,X5=-1.97892958677
-30.7109627606,X1=-29.0136952297,X2=27.5437369436,X3=-44.567839939,X4=-29.465621838,X5=16.0259617563
73.2187324475,X1=-36.7513032837,X2=33.8583585014,X3=6.54792671546,X4=15.0697906537,X5=22.0465244068
62.8830420235,X1=-5.20742881408,X2=-29.1550761594,X3=-8.23714701877,X4=31.3124555127,X5=-2.81810892245
62.7869977849,X1=36.5162507814,X2=29.3944974454,X3=-6.36338493636,X4=-27.2433355362,X5=-38.3589532915
55.3819077455,X1=-6.3597167652,X2=-32.2137248773,X3=-39.019926477,X4=-3.65742179465,X5=2.70911832799
103.036829451,X1=-31.2072019785,X2=47.0794852982,X3=-41.2072535526,X4=25.1534909215,X5=-2.96281456835
-258.914656616,X1=27.5911929544,X2=-44.5824917645,X3=-25.4422536501,X4=7.49622193234,X5=19.6221368615
189.277022927,X1=44.3342584321,X2=-15.6597930369,X3=17.3780023504,X4=-4.96593674088,X5=43.306033259
-247.547945931,X1=14.3764739804,X2=-7.57934158793,X3=21.9555723599,X4=6.59654471059,X5=27.907159126
-275.461376152,X1=39.6489342969,X2=23.7773556603,X3=14.0539213476,X4=48.815661356,X5=-33.5000381767
138.540623387,X1=-6.08023538238,X2=-6.51907489583,X3=12.3873982774,X4=28.0296547108,X5=28.6381162265
137.88804925,X1=-22.8018382138,X2=23.1299080099,X3=-26.1677978228,X4=6.48733652859,X5=18.6510701349
-208.353283739,X1=-0.176590383278,X2=44.418064224,X3=26.3568567153,X4=10.0755367005,X5=0.0485019038675
77.2897267205,X1=-49.159115072,X2=7.5402199746,X3=47.5140252324,X4=-47.594395459,X5=31.5846341415
-58.1055085836,X1=13.2174974714,X2=-21.99025119,X3=36.9779166619,X4=29.4457240775,X5=-26.2688952155
40.8592144827,X1=22.0097606184,X2=35.134722811,X3=-11.2308881711,X4=-12.3310852561,X5=46.0064304928
30.3570947829,X1=-12.9933368921,X2=-1.65726351321,X3=-12.0944881733,X4=44.101317445,X5=9.40584248953
-80.8843038674,X1=36.3982574556,X2=-10.5320441483,X3=20.3678800346,X4=-31.5975378118,X5=13.8180952787
17.5438674195,X1=-12.0054434628,X2=-45.8734856825,X3=-31.0913902774,X4=47.8111685245,X5=18.1542563084
-803.72394866,X1=46.7297375139,X2=25.061746021,X3=-0.389880514735,X4=7.35551651893,X5=38.0029551097
-95.8044464408,X1=27.5461151651,X2=47.6528498704,X3=38.9288421645,X4=-32.8961494746,X5=18.9221655384
249.449507518,X1=-9.47643364075,X2=-42.8628536397,X3=-13.0444970912,X4=31.7268848574,X5=2.4123858771
348.959969579,X1=-11.713130304,X2=-3.85747136448,X3=24.8510898889,X4=-7.40400671569,X5=-41.2001045929
67.1662524181,X1=-22.1741127564,X2=-27.5351252365,X3=-35.3864430349,X4=-26.3437983174,X5=-33.1229939004
-21.7897110731,X1=-29.6490818807,X2=-1.21502868585,X3=-24.2398243787,X4=5.44537193172,X5=-35.8262865568
103.813670652,X1=-24.45563026,X2=34.1696011422,X3=-4.94492878168,X4=-21.701435705,X5=-36.8508193391
-65.6780481086,X1=40.6981736808,X2=-13.2780011081,X3=17.1526057981,X4=31.2673696988,X5=-5.8587188799
-254.581553326,X1=-30.656203194,X2=-11.2437922785,X3=-20.1127548685,X4=-29.9087156579,X5=-35.3799492974
84.9763569964,X1=2.1837647665,X2=49.5465794591,X3=-39.3800299796,X4=-34.5982365089,X5=-37.405789193
374.389664849,X1=-31.3922938815,X2=-34.227184978,X3=-1.30120134958,X4=36.3332558894,X5=-46.1338755633
-149.256323639,X1=-33.0055858164,X2=18.3179266715,X3=42.0830958991,X4=47.4872743156,X5=42.494721538
517.748269868,X1=37.8048476682,X2=44.1175350801,X3=0.716604069476,X4=-37.4678609422,X5=26.2532154337
-222.883588903,X1=-48.6974601525,X2=-38.4033574808,X3=-11.0652468934,X4=16.7656983923,X5=7.85212209759
98.1831461712,X1=29.1787469038,X2=8.21939444538,X3=-49.2068650508,X4=-25.4352357619,X5=8.01881728685
-16.1733711903,X1=25.3734480381,X2=-6.32478282472,X3=1.54200014517,X4=-14.5824582225,X5=-40.3248003958
477.006825967,X1=-5.04218451179,X2=16.2918306047,X3=1.12554928195,X4=-31.9531798869,X5=46.1614187298
86.7049035329,X1=25.0694962619,X2=47.6579492949,X3=35.9023437928,X4=-49.6357613077,X5=26.3209306992
21.6144479014,X1=10.8810294268,X2=9.1324839851,X3=25.1554011125,X4=41.6551760394,X5=21.4436677483
-89.0306808961,X1=-25.5559877376,X2=47.3304288076,X3=-47.4357305411,X4=-33.4095642407,X5=32.1802514336
-44.8291329722,X1=-34.4943555371,X2=-45.4490215553,X3=46.8715590776,X4=-46.0551422736,X5=34.0353947534
-139.47762692,X1=-30.5761016977,X2=42.059951342,X3=-25.9902993261,X4=-8.23905978444,X5=-44.4622004049
-115.263549886,X1=30.3463126351,X2=-19.0109574,X3=-13.8181313931,X4=-25.9858886503,X5=17.4498812817
-335.768389791,X1=0.61976429684,X2=-46.7990791771,X3=43.5388405061,X4=-21.0228858185,X5=-47.4118714973
193.34929901,X1=-22.3064218516,X2=47.9619931388,X3=7.99091400668,X4=34.124113337,X5=-9.36427799285
39.2311290246,X1=11.9594997948,X2=-1.52564827008,X3=18.7140233613,X4=-24.1304255479,X5=43.0349573
19.9335322441,X1=-21.9945004923,X2=-13.3293871896,X3=47.0825234926,X4=25.3469994765,X5=3.5536119879
-3.43104433264,X1=-42.2681937825,X2=38.7491778789,X3=-28.9377230543,X4=38.6360945083,X5=-48.9265918982
-68.2370728523,X1=9.0182332433,X2=31.6357118878,X3=18.7083128968,X4=38.5527853485,X5=-2.68892896055
