-254.544554448,X1=-16.6451258005,X2=-47.1516279913,X3=-9.70857111376,X4=14.153490568,X5=-2.37205400403
947.345358384,X1=-44.2658516947,X2=29.9340403568,X3=-24.9628663651,X4=-7.13110080542,X5=45.1619137183
1121.61363356,X1=17.0108904222,X2=2.10174641885,X3=-30.3690656274,X4=-34.3460134179,X5=47.6121515277
-865.35779626,X1=31.5722539903,X2=-40.3201854049,X3=-42.4617827872,X4=-30.7578779745,X5=-41.8182229663
1154.75300508,X1=11.6524034568,X2=-45.6975218629,X3=-30.0087260779,X4=-17.2666093851,X5=44.2480609906
890.990384851,X1=24.6842501203,X2=41.1081860674,X3=15.6057526664,X4=29.3141025475,X5=22.7527334857
523.38415319,X1=21.2097491009,X2=-35.5299717947,X3=-31.9478675298,X4=28.5685651708,X5=15.843726607
1083.21171833,X1=34.861205091,X2=-7.91548897344,X3=18.6941970206,X4=42.3282944116,X5=31.8590514498
-794.523159606,X1=-19.3248311179,X2=12.4860840158,X3=6.09774291862,X4=-46.5517571866,X5=-25.7512524694
-372.882183471,X1=43.2535563765,X2=47.3757723313,X3=25.0934795929,X4=19.3579359093,X5=-14.4562636909
-1092.66449975,X1=-26.4274257891,X2=22.1582449998,X3=-31.8166103854,X4=8.80452515306,X5=-30.4680376869
335.875030345,X1=22.8379113074,X2=-26.9487444995,X3=-10.4339531859,X4=-35.3632611191,X5=20.8251840925
236.258276748,X1=-35.0022604363,X2=2.27522127575,X3=18.6722245802,X4=-23.811634704,X5=-2.59335165573
463.010039853,X1=-41.8399755627,X2=-39.3028963102,X3=-6.26066538915,X4=-17.7290604142,X5=24.3338831171
-723.016984035,X1=14.6261824378,X2=-10.0179691102,X3=-29.0183822287,X4=42.5360162381,X5=-34.9656894729
-956.030338246,X1=10.7145163414,X2=-6.35436661614,X3=1.22652439196,X4=-12.8301770138,X5=-23.6365864211
-469.546193078,X1=6.78599566758,X2=-19.6481124836,X3=5.82904104169,X4=21.2102917207,X5=-31.6636773816
91.5737726562,X1=-25.3691405492,X2=41.6155672855,X3=46.0828518544,X4=42.4841548873,X5=9.61712959109
-590.014423147,X1=-47.0988947017,X2=-21.2954957311,X3=26.5648160687,X4=25.3292721188,X5=-6.19265146462
412.446524696,X1=-32.9496243941,X2=-16.2007432719,X3=16.9655017144,X4=-10.7396017868,X5=10.629863482
-1195.85291712,X1=-7.04912633041,X2=-5.76508291802,X3=39.4552679026,X4=-3.26693720861,X5=-46.1392479269
-386.808225546,X1=-7.66704803162,X2=-15.2215463959,X3=24.740687901,X4=-36.7054203085,X5=-9.60706599288
-988.967098832,X1=-45.8185377224,X2=-18.8047476744,X3=17.0034375047,X4=-40.4831268608,X5=-23.2100777721
-1019.75877153,X1=-8.89762164078,X2=-23.9121659492,X3=49.9451772936,X4=3.98028866021,X5=-48.5901802048
-636.862089202,X1=-33.7508752696,X2=22.1038234802,X3=-10.7951130568,X4=-36.7291478157,X5=-39.6460211448
27.0832334942,X1=14.1026904418,X2=-37.1553850065,X3=-42.8810643909,X4=47.5668059824,X5=-20.9169537734
465.811770772,X1=12.9561830618,X2=-47.5438718772,X3=4.52248712673,X4=-15.0252899425,X5=22.4772486159
722.824029515,X1=4.2686732534,X2=18.6245052817,X3=-44.8995182483,X4=-35.019953673,X5=22.6375214073
-819.080322539,X1=-21.7548681807,X2=3.53547366999,X3=-29.8655702829,X4=-8.29146809519,X5=-35.3102644667
1106.29977084,X1=-26.3588445215,X2=-40.8807491417,X3=38.7084370393,X4=-35.0363056828,X5=46.4252268969
1361.48334205,X1=-20.8865178817,X2=-11.982995969,X3=30.7487433124,X4=38.5135468876,X5=42.8177485857
182.791461264,X1=-1.85603873997,X2=21.5897503651,X3=-46.8270976032,X4=-46.4288356436,X5=11.3033039742
928.700454013,X1=44.7092115,X2=-43.6423507444,X3=-25.9469937648,X4=43.5935710981,X5=32.8419865534
1345.74203308,X1=-17.8539666518,X2=32.8096021057,X3=-4.53111628384,X4=2.16004791501,X5=47.9790984312
663.469358646,X1=0.606164301169,X2=45.3509180182,X3=-43.8887136378,X4=20.3129416715,X5=22.3787729498
-931.253614318,X1=-42.6730303168,X2=-24.0197799552,X3=-45.2906177853,X4=-19.5323595205,X5=-36.4361555384
22.0588937982,X1=15.9955607929,X2=-43.6036877454,X3=-32.9984893579,X4=33.2710519902,X5=16.3963457071
1091.05090586,X1=-38.034652302,X2=18.1436523215,X3=-42.4137222579,X4=-19.2205530115,X5=37.1999198708
-187.000196013,X1=-24.3339520278,X2=35.0874144292,X3=17.118206564,X4=6.51539341043,X5=-6.53394715683
551.200270999,X1=9.51477456244,X2=13.538261871,X3=28.8552904033,X4=13.1417915506,X5=13.7960652415
555.324659903,X1=-28.0728815332,X2=-34.5843048337,X3=-4.7904268134,X4=-22.9291435276,X5=13.451967076
-153.856896501,X1=30.7902040388,X2=-37.2692927623,X3=-2.05124845337,X4=-27.9332570031,X5=-20.7242355968
686.945120216,X1=22.2679288948,X2=7.84020722701,X3=26.5500380892,X4=32.2642992778,X5=27.6700121427
-194.710564529,X1=-42.6849488313,X2=37.3260352215,X3=-11.4221950434,X4=-29.1544004559,X5=-1.50077357547
69.7722865322,X1=27.845490452,X2=25.4244955917,X3=-5.50726225575,X4=11.3034715203,X5=-5.5586720174
888.407958781,X1=-35.9536624304,X2=10.5299666591,X3=-31.841440591,X4=32.7526211138,X5=24.9371055073
1023.56109971,X1=16.3654562427,X2=17.328427624,X3=-18.1937130174,X4=-23.6265299522,X5=47.9352801582
801.723866947,X1=-23.5050589459,X2=26.1483660207,X3=43.2592809603,X4=7.08440549783,X5=25.2660677316
-432.410372611,X1=26.800248483,X2=-19.8088680255,X3=-43.2093811187,X4=-16.4960587498,X5=-20.5468195272
-285.289488346,X1=-29.6045120045,X2=12.5915273205,X3=24.0763135614,X4=44.0728358183,X5=-8.1951999634
-1203.17227218,X1=35.2422879419,X2=-49.326636557,X3=-33.7988797817,X4=-29.9962018685,X5=-45.0183019168
-930.935584948,X1=36.7299962242,X2=22.1056248966,X3=40.6801898827,X4=-46.7391265745,X5=-36.3846283357
417.222578963,X1=-43.1307235215,X2=13.1641225424,X3=49.3026018701,X4=9.35579008514,X5=20.5767061383
-1221.45397152,X1=-18.9268060045,X2=6.78340421941,X3=-44.223438839,X4=-37.1798656965,X5=-45.7485638101
822.766814236,X1=-2.95998814052,X2=-31.8028057051,X3=-37.9914367614,X4=-11.1616447398,X5=37.0445937921
-1244.5682212,X1=4.67338887319,X2=13.0302396045,X3=-37.7185842696,X4=-1.32700395996,X5=-42.159419947
-729.499134286,X1=-11.4945365098,X2=47.7328278439,X3=34.1207713145,X4=33.0412280137,X5=-22.224809811
790.090240446,X1=28.458912006,X2=-28.4752728575,X3=0.692315840188,X4=-20.3770854272,X5=23.3394479573
340.035122561,X1=45.4047992984,X2=-33.4997927745,X3=12.7681661848,X4=24.6272185097,X5=-6.56837311585
-316.074276672,X1=-48.0242319583,X2=-16.9876649755,X3=-3.95214067183,X4=25.1582081641,X5=-28.2627771943
-632.082568367,X1=42.7383040886,X2=-41.9671493486,X3=2.10049286559,X4=42.7844450666,X5=-23.2384286853
991.965152322,X1=27.7664446002,X2=-31.7644835957,X3=16.5765149484,X4=-32.6362384326,X5=43.1056184517
574.30140549,X1=49.3772662696,X2=-24.1755584427,X3=34.8856119119,X4=-15.0798161205,X5=31.5374663899
-1035.70803655,X1=-10.317400935,X2=-8.46409174315,X3=26.8303798343,X4=34.4549842016,X5=-44.0652066979
-64.9210412453,X1=48.4222304191,X2=33.8205094696,X3=47.949676927,X4=36.5594552877,X5=-12.3763738262
-1161.92526681,X1=-32.5038285206,X2=14.3057470782,X3=-40.521186304,X4=-38.3446076795,X5=-48.2507996865
14.6234151038,X1=-7.8504114757,X2=37.7934069638,X3=43.0793595805,X4=-49.710001983,X5=1.59718105538
-931.290177437,X1=-20.1918483926,X2=5.45538461925,X3=-3.39564916798,X4=6.72316929734,X5=-31.0739310907
-70.8701655997,X1=-40.6433411051,X2=27.8428579058,X3=26.8552847197,X4=-38.7025578526,X5=-5.60998001738
282.012763215,X1=-6.7930913371,X2=-12.5321713005,X3=-48.4182800865,X4=-20.7722942616,X5=18.0740957724
-62.8894320951,X1=49.3387898011,X2=3.94426827938,X3=26.1806647441,X4=-18.265594752,X5=-7.03957906946
-339.588504308,X1=-26.2886849668,X2=-29.6871969487,X3=18.0839364634,X4=-46.7338613105,X5=-8.28087054528
1081.8250539,X1=18.3961811617,X2=-43.2155142255,X3=18.2362788562,X4=39.0419541978,X5=31.6658839812
-942.533049932,X1=-5.00896166859,X2=-35.1856955593,X3=43.9886104424,X4=-31.5775026011,X5=-36.1150455327
1128.66888594,X1=27.2952397518,X2=-32.7681826437,X3=16.9228613,X4=10.8089223856,X5=46.169009904
678.620939844,X1=10.2433419007,X2=-24.6128790807,X3=-23.8513564007,X4=20.0209809678,X5=19.1795643004
-966.523126478,X1=46.4469828711,X2=15.3980610039,X3=11.4239273076,X4=49.5281157049,X5=-44.167043503
-382.279050521,X1=42.6547641617,X2=34.0362982538,X3=21.5767280615,X4=-28.3332630064,X5=-12.038122588
-100.236120078,X1=-29.3846643152,X2=-17.3679673376,X3=45.674451655,X4=-28.8094575752,X5=-12.1373121739
6.74099557619,X1=-38.4172516403,X2=-19.7721656481,X3=-21.1876838037,X4=38.3182960661,X5=-0.943029231781
466.582259486,X1=38.6274209984,X2=43.2391691093,X3=18.474549612,X4=-35.9122202376,X5=10.5944306205
-267.105546686,X1=-30.7727733894,X2=9.77632994885,X3=-30.9750785689,X4=0.362586758506,X5=-9.47920731525
-792.500038727,X1=-45.7690878335,X2=-3.35420089907,X3=28.4943518416,X4=-17.1913162535,X5=-28.2138830677
-849.632337079,X1=1.64034924447,X2=38.3264212967,X3=15.9625305257,X4=-48.1564997429,X5=-34.7650435471
1044.91323781,X1=-49.8744962178,X2=43.6624778751,X3=21.3246395716,X4=-48.9766269963,X5=38.2446303608
-645.401293502,X1=-34.4704773362,X2=-42.6199263459,X3=7.43513823632,X4=30.3609549573,X5=-27.7768559575
876.23614106,X1=-36.4078816693,X2=-3.18140994991,X3=-5.3503187255,X4=0.353005513638,X5=46.670474968
-532.09591192,X1=43.4169135522,X2=21.2757590582,X3=33.5827546737,X4=4.5627386896,X5=-26.3875078896
-515.872019612,X1=-37.390145646,X2=-20.4647598511,X3=-30.4975504728,X4=45.2462036138,X5=-15.5177141252
88.4869594084,X1=36.3427688065,X2=-47.0589139318,X3=-22.625457582,X4=-15.7409724314,X5=-4.56155538192
-1133.89339255,X1=3.7599308683,X2=34.368299843,X3=9.62529049059,X4=-47.4340618373,X5=-38.7401530516
922.420893225,X1=-10.9349152756,X2=43.2599353038,X3=9.18265861454,X4=-35.5089960071,X5=33.659799003
-231.417571866,X1=41.336384999,X2=-1.95932262666,X3=-19.3338570869,X4=-6.17844136806,X5=-26.641812523
818.567936186,X1=42.2356038682,X2=-8.96827314648,X3=32.2438832057,X4=28.7859440105,X5=45.6438790138
-1169.76557843,X1=43.0255805098,X2=-17.0577546064,X3=25.9995874852,X4=38.7103182495,X5=-48.9586319657
-1012.21399236,X1=6.81549727877,X2=41.9773711378,X3=-32.1141267046,X4=17.861261012,X5=-39.4647410039
-16.8433446349,X1=-24.2039716975,X2=-29.7722683049,X3=-19.6733408191,X4=26.8362610121,X5=-2.29682789567
-1485.83062661,X1=44.1273515606,X2=23.2811970905,X3=39.6659687668,X4=47.00076919,X5=-44.6968874351
-747.708396616,X1=-18.6126907375,X2=-10.1670226744,X3=-23.5840539808,X4=-9.28272085578,X5=-24.7321567451
986.708981643,X1=49.1821113339,X2=-46.0497826293,X3=-35.5399589864,X4=14.4629088268,X5=45.9537907496
-509.70727353,X1=-11.0618901346,X2=2.79885488361,X3=-5.17448031781,X4=16.2527919468,X5=-19.272785261
793.282908812,X1=-12.4880205908,X2=-23.3566108532,X3=-6.25002839586,X4=36.9647993819,X5=11.6178562667
413.595785269,X1=-47.2068706805,X2=-30.6400902838,X3=-34.6658761578,X4=-9.02409661842,X5=39.4075693426
723.259354544,X1=-5.35458224245,X2=-49.0265308116,X3=-9.31943501989,X4=-42.6255934651,X5=19.3706672406
1331.28299185,X1=42.1746914322,X2=20.9167258369,X3=44.3108567235,X4=-13.1664267585,X5=28.638843206
762.495501718,X1=-1.9958269979,X2=-4.99195463035,X3=-16.3767483087,X4=24.3300322985,X5=31.9882471187
-346.075765305,X1=-27.1068808327,X2=2.8451297901,X3=20.42373446,X4=31.5859691058,X5=-18.4016385612
