1.34144750096,1
1.4631311893,2
1.66884625838,3
2.3234432495,4
2.17612607892,5
2.58966895666,6
2.65103019528,7
2.83645109379,8
2.88143050605,9
2.7352304324,10
3.06584873241,11
3.22977657817,12
3.21380752642,13
3.18408996404,14
3.40115835853,15
3.29817478079,16
3.53465176382,17
3.54740080172,18
3.46744807351,19
3.49435726521,20
3.87298576948,21
3.87647784954,22
3.88412385326,23
3.9807179365,24
3.80102873564,25
3.91171998608,26
3.68078371811,27
3.87613112684,28
3.97874445037,29
3.90429587185,30
3.98503226862,31
3.99951136627,32
4.09956176479,33
3.99113294946,34
4.29057224328,35
4.07478110513,36
4.20522883733,37
4.07065005052,38
4.24834377856,39
4.30621406167,40
4.4073734223,41
4.41157350571,42
4.35657932643,43
4.41950144511,44
4.40935554971,45
4.40793148551,46
4.68110908124,47
4.26289063318,48
4.42938777161,49
4.43546917071,50
