3.18755868945,X1=-29.6174097037,X2=36.4444283596,X3=18.9711024394,X4=-5.75644436225,X5=-29.0642626358
3.42773650121,X1=10.6412923801,X2=25.2480014791,X3=-18.2560121555,X4=-23.3853988944,X5=15.3047319209
1.7364251449,X1=25.2389740502,X2=-34.1794997963,X3=-48.1154984711,X4=41.3646048812,X5=8.37294109576
1.66064637118,X1=42.6435996666,X2=-22.224622458,X3=-37.3451600059,X4=-26.2454126803,X5=-28.6902550455
1.93177689337,X1=30.4456899581,X2=-5.91783566287,X3=-9.34773878327,X4=-38.1810770383,X5=7.6403718044
1.50515678534,X1=-29.7960867241,X2=-45.067610156,X3=12.2146185122,X4=-15.1293523088,X5=-45.5824815379
0.707472184369,X1=28.8332213634,X2=32.0187453277,X3=35.418416297,X4=-18.8041749078,X5=22.3033250741
1.86942685625,X1=19.2691823484,X2=-43.118020975,X3=45.7228045722,X4=15.32479622,X5=-30.6172491642
2.1315847603,X1=21.3732453625,X2=44.1786271835,X3=-48.6324544157,X4=38.6519256448,X5=-49.6870151517
3.01457802259,X1=-6.2133450049,X2=-33.2533738687,X3=34.2589262476,X4=-1.63941443507,X5=18.1892253838
2.3590055315,X1=45.4863074469,X2=-6.87474706979,X3=33.3892588867,X4=44.6415790917,X5=-15.4350967437
1.08631293451,X1=-18.7585866314,X2=-41.1261512094,X3=-11.4921662621,X4=15.1251038285,X5=-27.7666951809
3.61381919754,X1=-13.6988609026,X2=-27.911767524,X3=23.4178950596,X4=24.9729446526,X5=0.393411412658
3.79160468641,X1=-45.8289377716,X2=19.5078385476,X3=33.3601907728,X4=-8.53967600803,X5=49.4110533356
3.13116332214,X1=-13.6558836352,X2=3.83148544388,X3=19.5763813402,X4=-48.9018245177,X5=42.7944083204
1.54125784175,X1=47.4143969007,X2=48.1357995834,X3=40.0285412611,X4=40.8208374937,X5=-6.6589695544
1.92292611345,X1=-38.9477326183,X2=6.89678854528,X3=-21.7211443895,X4=2.63326906056,X5=-11.3190178143
2.07259307892,X1=-42.5629206563,X2=-7.21981105565,X3=-29.6383887407,X4=-49.5508984793,X5=12.4703094289
1.63322972069,X1=-32.57931674,X2=41.2065876872,X3=-37.8315669345,X4=-34.9403892404,X5=-24.9134915988
3.25738703957,X1=-8.59876308884,X2=-5.54645180501,X3=15.2939364296,X4=5.94639253336,X5=37.8150971222
