185.771715245,X1=-16.6451258005,X2=-47.1516279913,X3=-9.70857111376,X4=14.153490568,X5=-2.37205400403
899.263663869,X1=-44.2658516947,X2=29.9340403568,X3=-24.9628663651,X4=-7.13110080542,X5=45.1619137183
871.165101468,X1=17.0108904222,X2=2.10174641885,X3=-30.3690656274,X4=-34.3460134179,X5=47.6121515277
-1177.46202805,X1=31.5722539903,X2=-40.3201854049,X3=-42.4617827872,X4=-30.7578779745,X5=-41.8182229663
1535.30901526,X1=11.6524034568,X2=-45.6975218629,X3=-30.0087260779,X4=-17.2666093851,X5=44.2480609906
840.404847983,X1=24.6842501203,X2=41.1081860674,X3=15.6057526664,X4=29.3141025475,X5=22.7527334857
509.22698943,X1=21.2097491009,X2=-35.5299717947,X3=-31.9478675298,X4=28.5685651708,X5=15.843726607
464.653069698,X1=34.861205091,X2=-7.91548897344,X3=18.6941970206,X4=42.3282944116,X5=31.8590514498
-90.6522308038,X1=-19.3248311179,X2=12.4860840158,X3=6.09774291862,X4=-46.5517571866,X5=-25.7512524694
-688.605262393,X1=43.2535563765,X2=47.3757723313,X3=25.0934795929,X4=19.3579359093,X5=-14.4562636909
-843.983974904,X1=-26.4274257891,X2=22.1582449998,X3=-31.8166103854,X4=8.80452515306,X5=-30.4680376869
742.172428178,X1=22.8379113074,X2=-26.9487444995,X3=-10.4339531859,X4=-35.3632611191,X5=20.8251840925
-83.0137956114,X1=-35.0022604363,X2=2.27522127575,X3=18.6722245802,X4=-23.811634704,X5=-2.59335165573
578.496868224,X1=-41.8399755627,X2=-39.3028963102,X3=-6.26066538915,X4=-17.7290604142,X5=24.3338831171
-628.68498225,X1=14.6261824378,X2=-10.0179691102,X3=-29.0183822287,X4=42.5360162381,X5=-34.9656894729
-596.066332278,X1=10.7145163414,X2=-6.35436661614,X3=1.22652439196,X4=-12.8301770138,X5=-23.6365864211
-652.433054326,X1=6.78599566758,X2=-19.6481124836,X3=5.82904104169,X4=21.2102917207,X5=-31.6636773816
63.450404213,X1=-25.3691405492,X2=41.6155672855,X3=46.0828518544,X4=42.4841548873,X5=9.61712959109
