-0.821401810782,X1=0.611311938771,X2=1.26315247243,X3=0.535743839933
-1.16209948531,X1=0.36199866148,X2=1.06344747398,X3=0.697978939413
0.375924426791,X1=0.0171355875224,X2=1.79969804479,X3=0.267772040742
-0.00875850693558,X1=-0.970077711849,X2=1.59353846937,X3=-0.112328558347
0.353543570867,X1=0.596220150952,X2=1.81492059159,X3=-0.49987182262
-0.416413102275,X1=-0.787803621322,X2=1.9535977328,X3=-0.668896397398
0.454694475196,X1=0.482937238989,X2=1.30159597047,X3=-0.677201046848
0.333322878967,X1=0.0290968474435,X2=1.66653840033,X3=0.698392346694
-0.41656385844,X1=-0.808998600965,X2=1.49800970549,X3=-0.377193385485
0.440925465545,X1=0.822666044146,X2=1.65371757694,X3=-0.604161611388
0.762957540907,X1=-0.579875304088,X2=1.12469005779,X3=0.312890364862
0.291689078413,X1=-0.0506911935311,X2=1.55950779661,X3=-0.755049940062
-0.836624334483,X1=-0.803035989228,X2=1.00224841914,X3=-0.476464837782
0.617103823141,X1=0.79966031932,X2=1.49571445157,X3=-0.244265843876
0.296515046883,X1=-0.151374238705,X2=1.788654789,X3=-0.107740921792
0.862750990902,X1=0.9727835668,X2=1.30249691808,X3=-0.449628565598
-0.140482612912,X1=-0.188296717184,X2=1.73873069186,X3=0.653320983431
-0.0793260271855,X1=0.164126933951,X2=1.71168926772,X3=0.656616400295
0.37221679613,X1=-0.0853531618314,X2=1.4276893342,X3=0.945336576642
-0.389905990332,X1=0.807021948369,X2=1.97135647991,X3=0.213699183955
0.289809190131,X1=-0.538705398582,X2=1.817325661,X3=0.857142664509
-1.01512223196,X1=-0.87913404638,X2=1.2195855849,X3=-0.746123172855
-2.21036587773,X1=0.947278369744,X2=1.18991679124,X3=0.895235222433
0.386019014887,X1=0.675543386056,X2=1.95686454074,X3=-0.538969988242
-0.525756767744,X1=-0.937428096572,X2=1.59758328041,X3=-0.282975656464
0.340034050751,X1=-0.128833942585,X2=1.12505314095,X3=0.66785648602
-0.153129791026,X1=-0.52788793202,X2=1.58458635305,X3=-0.337442184445
0.371274599098,X1=0.413543250451,X2=1.08085220809,X3=-0.421778591454
-0.430707058118,X1=-0.307341916434,X2=1.43522932951,X3=-0.512716095515
-0.156643929632,X1=0.227986206974,X2=1.25549045264,X3=0.151536880763
0.188458453393,X1=-0.627531072451,X2=1.67860758379,X3=0.70860316528
-0.336395454773,X1=-0.992756336895,X2=1.09433409567,X3=-0.0165319322407
0.14946439446,X1=-0.158045718152,X2=1.10180991448,X3=-0.268144252948
-0.939677337372,X1=-0.574840919827,X2=1.06817481482,X3=-0.571102571828
-0.283591663762,X1=-0.719649949912,X2=1.92542375705,X3=-0.725286243883
-1.55108672049,X1=0.968931464838,X2=1.48312204267,X3=0.977330348297
-0.645943291807,X1=-0.522156303982,X2=1.7687621834,X3=-0.94483039996
0.792003728581,X1=0.38789958735,X2=1.14776270125,X3=-0.94328381438
-0.526192699846,X1=0.785312276411,X2=1.47892866001,X3=0.136892126422
-0.0367755021304,X1=0.0100202836654,X2=1.95322346483,X3=0.398596440528
0.359852267147,X1=-0.670654487401,X2=1.93634486329,X3=0.577920060583
0.2722811729,X1=-0.273423318092,X2=1.92658474093,X3=0.93871076555
-0.356061350594,X1=-0.804812391107,X2=1.86798219621,X3=-0.749964824976
0.220728914723,X1=0.0467021028577,X2=1.12728971337,X3=-0.634967217792
-0.0245936805359,X1=-0.255741754554,X2=1.46989692578,X3=0.0948728811944
-0.203382540337,X1=0.199222382321,X2=1.81323994375,X3=-0.2003800939
0.446284668304,X1=0.860664590251,X2=1.53715096201,X3=-0.444470134765
-0.131482724459,X1=0.340474481309,X2=1.57089763544,X3=-0.295389501378
1.90005404028,X1=-0.868067893795,X2=1.12446358232,X3=0.910164179401
1.24931693619,X1=-0.544070852557,X2=1.02841279817,X3=0.9518704582
0.557888532056,X1=0.384781222202,X2=1.74047524131,X3=-0.878105274115
-0.308669524114,X1=-0.281699618204,X2=1.12943062292,X3=-0.532365649554
-0.151106414149,X1=0.645264746528,X2=1.74518398654,X3=0.532551579117
-0.549584620074,X1=-0.646852526215,X2=1.81877607693,X3=-0.974654353159
-0.2711433635,X1=-0.63003357767,X2=1.2135778437,X3=-0.109323764242
0.352049021317,X1=-0.971474541519,X2=1.37677253468,X3=0.325029376494
