1.34144750096,X1=1
1.4631311893,X1=2
1.66884625838,X1=3
2.3234432495,X1=4
2.17612607892,X1=5
2.58966895666,X1=6
2.65103019528,X1=7
2.83645109379,X1=8
2.88143050605,X1=9
2.7352304324,X1=10
3.06584873241,X1=11
3.22977657817,X1=12
3.21380752642,X1=13
3.18408996404,X1=14
3.40115835853,X1=15
3.29817478079,X1=16
3.53465176382,X1=17
3.54740080172,X1=18
3.46744807351,X1=19
3.49435726521,X1=20
3.87298576948,X1=21
3.87647784954,X1=22
3.88412385326,X1=23
3.9807179365,X1=24
3.80102873564,X1=25
3.91171998608,X1=26
3.68078371811,X1=27
3.87613112684,X1=28
3.97874445037,X1=29
3.90429587185,X1=30
3.98503226862,X1=31
3.99951136627,X1=32
4.09956176479,X1=33
3.99113294946,X1=34
4.29057224328,X1=35
4.07478110513,X1=36
4.20522883733,X1=37
4.07065005052,X1=38
4.24834377856,X1=39
4.30621406167,X1=40
4.4073734223,X1=41
4.41157350571,X1=42
4.35657932643,X1=43
4.41950144511,X1=44
4.40935554971,X1=45
4.40793148551,X1=46
4.68110908124,X1=47
4.26289063318,X1=48
4.42938777161,X1=49
4.43546917071,X1=50
