-0.214120041649,X1=1
0.869024620249,X1=2
0.550464320539,X1=3
1.72732277034,X1=4
1.68625555575,X1=5
1.81411031823,X1=6
1.70632432113,X1=7
1.83622230583,X1=8
2.29341873637,X1=9
2.16718339311,X1=10
2.27609175824,X1=11
2.66491669824,X1=12
2.76287388525,X1=13
2.60824379965,X1=14
3.00325676329,X1=15
2.93935574506,X1=16
2.84189646835,X1=17
3.01616214607,X1=18
3.08593959713,X1=19
3.11301814001,X1=20
2.85215464307,X1=21
2.93389852418,X1=22
3.33286659773,X1=23
3.13659992129,X1=24
3.02695861914,X1=25
3.40455015123,X1=26
3.10089616625,X1=27
3.61054911104,X1=28
3.2847597423,X1=29
3.47773883987,X1=30
3.32578700615,X1=31
3.37101796048,X1=32
3.62887600947,X1=33
3.80303868588,X1=34
3.67008224264,X1=35
3.2806442152,X1=36
3.7518797074,X1=37
3.71564097412,X1=38
3.67708815361,X1=39
3.8663514171,X1=40
3.90886356197,X1=41
3.53746793069,X1=42
3.73469211496,X1=43
3.84767415217,X1=44
3.44618846227,X1=45
3.92622069716,X1=46
3.98321910786,X1=47
3.553537493,X1=48
3.75303859959,X1=49
3.98660271712,X1=50
3.69693312673,X1=51
4.06617122695,X1=52
3.91159184565,X1=53
3.76315575582,X1=54
4.30802963801,X1=55
4.38952486152,X1=56
3.89726442581,X1=57
4.29908991534,X1=58
4.24447656231,X1=59
4.07802125734,X1=60
4.04740084903,X1=61
3.86881075571,X1=62
4.24044828531,X1=63
3.99167882199,X1=64
4.18359388469,X1=65
4.41337168087,X1=66
4.33552733644,X1=67
4.18058071177,X1=68
4.40712708986,X1=69
4.39051548314,X1=70
3.99210056132,X1=71
4.3643246045,X1=72
4.14187167134,X1=73
4.44971362865,X1=74
4.24599640214,X1=75
4.24915666657,X1=76
4.32143475373,X1=77
4.13382347108,X1=78
4.28917128592,X1=79
4.39658984165,X1=80
4.06216154629,X1=81
4.5508534599,X1=82
4.31990004217,X1=83
4.58040805135,X1=84
4.41229677377,X1=85
4.55268792029,X1=86
4.7199305966,X1=87
4.27876604665,X1=88
4.12045442041,X1=89
4.27771862506,X1=90
4.50075402965,X1=91
4.51059829415,X1=92
4.9396917886,X1=93
4.57562036543,X1=94
4.89790223107,X1=95
4.30983214299,X1=96
4.80042297513,X1=97
4.64568133176,X1=98
4.42000632498,X1=99
4.608628942,X1=100
