-0.136445342284,1
0.695153285472,2
1.39515461322,3
0.583612051791,4
1.92366311872,5
1.97883563862,6
1.73834983536,7
2.11956231639,8
1.8754345492,9
2.15787792317,10
2.91248659887,11
1.84234657795,12
1.91306354363,13
2.18526331953,14
3.44261842378,15
3.64592354201,16
3.15263237767,17
3.51912457572,18
3.61874669683,19
2.68573469035,20
4.29535053981,21
2.86343613159,22
2.35659310336,23
3.26447925471,24
3.41304628662,25
2.92232978785,26
3.0057098032,27
3.70756937308,28
3.15515202572,29
4.00141173658,30
2.44410878259,31
3.55229731641,32
3.76069302002,33
3.19293795832,34
3.19004125476,35
3.48519901925,36
3.16281014877,37
3.86881053213,38
3.72407473268,39
4.46225559694,40
4.41476877687,41
4.28767868421,42
4.16070516481,43
3.95928038632,44
4.32943994027,45
4.08495642667,46
4.00553051637,47
4.07085626615,48
3.86480256502,49
2.98875813223,50
3.2080228918,51
3.55120277466,52
5.00822980233,53
3.78938141631,54
3.63257531219,55
4.46834173713,56
4.69937061961,57
4.14663875043,58
3.96713152514,59
4.80056926377,60
4.57502249424,61
3.38840600011,62
4.16680256756,63
4.52487584471,64
3.984877682,65
3.99648118952,66
4.78333443758,67
4.36566449176,68
4.74928660929,69
3.92677699241,70
5.12976203427,71
3.71142546408,72
4.32371342414,73
4.63797306445,74
4.0552652191,75
4.02238397114,76
4.15250947799,77
5.05652964592,78
4.5600229985,79
4.37433855905,80
3.8745059475,81
5.31272939442,82
3.95444360408,83
4.76397016097,84
4.29844720729,85
4.77080783216,86
4.66796745644,87
4.3823932104,88
4.06221130009,89
4.10126455232,90
4.24543061715,91
4.70637550221,92
4.22508871877,93
3.84226069304,94
5.00948072726,95
3.9323288712,96
4.82468286079,97
4.60713550752,98
4.20168716078,99
4.4813737917,100
