-0.150769431647,X1=1
0.441832995125,X1=2
0.85067412088,X1=3
1.56828769896,X1=4
1.65046972708,X1=5
1.83658611172,X1=6
1.85441382677,X1=7
2.0979386616,X1=8
1.90522198427,X1=9
2.1733302405,X1=10
2.59503064432,X1=11
2.52357264396,X1=12
2.7939052191,X1=13
2.82509200876,X1=14
2.43444908094,X1=15
2.82094964055,X1=16
2.86208595428,X1=17
3.12254079676,X1=18
3.12359198698,X1=19
2.8610741059,X1=20
3.11649910135,X1=21
2.89018773878,X1=22
3.33517193271,X1=23
3.13040239365,X1=24
3.15207785777,X1=25
3.18425294786,X1=26
3.36574715615,X1=27
3.32442569519,X1=28
3.31247632607,X1=29
3.69847318693,X1=30
3.38583833961,X1=31
3.6288329594,X1=32
3.31293853028,X1=33
3.59905884696,X1=34
3.22680682056,X1=35
3.57195716257,X1=36
3.85222416979,X1=37
3.95559854557,X1=38
3.64824181524,X1=39
3.44672886333,X1=40
3.31397974639,X1=41
3.85763070589,X1=42
3.65458796446,X1=43
3.74866236946,X1=44
3.77020425605,X1=45
3.9198619967,X1=46
3.86055676958,X1=47
3.9116033912,X1=48
3.81749911126,X1=49
4.00213365147,X1=50
4.02174653239,X1=51
3.78684721955,X1=52
3.83447597497,X1=53
4.06404586288,X1=54
4.05234948643,X1=55
3.89946723319,X1=56
3.99959476204,X1=57
4.13872034664,X1=58
4.01489172307,X1=59
4.0378750088,X1=60
4.19364374057,X1=61
4.09363752961,X1=62
3.94038077231,X1=63
4.25169858473,X1=64
4.11918573794,X1=65
3.99158330058,X1=66
4.41626529977,X1=67
4.13978963206,X1=68
4.19852055442,X1=69
4.28157959844,X1=70
4.27206144295,X1=71
3.91226579826,X1=72
4.42028557482,X1=73
4.31884516866,X1=74
4.05559408298,X1=75
4.39690996108,X1=76
4.34846793143,X1=77
4.04922663889,X1=78
4.4155225193,X1=79
4.52387350648,X1=80
4.24538470617,X1=81
4.27352650901,X1=82
4.22473694561,X1=83
4.53967166206,X1=84
4.42713238465,X1=85
4.36457032108,X1=86
4.53364827231,X1=87
4.41264630845,X1=88
4.66520739375,X1=89
4.11657477866,X1=90
4.15350591074,X1=91
4.40159593364,X1=92
4.68453658635,X1=93
4.38421096978,X1=94
4.55270118722,X1=95
4.62400248202,X1=96
4.58693438839,X1=97
4.78961032079,X1=98
4.5587486824,X1=99
4.53662972813,X1=100
