0.771147109797,X1=0.688883991062,X2=2.49472137394
0.269768601513,X1=1.56561850409,X2=3.66711442159
0.586509840087,X1=0.459321400349,X2=2.36140019241
0.44505762528,X1=1.48256724564,X2=3.16070439883
0.028701410713,X1=3.28296726334,X2=2.48589602676
0.0843638927178,X1=2.36106423603,X2=0.585052857479
0.172501468368,X1=0.377659465104,X2=0.99167137974
0.214186695109,X1=2.10724112554,X2=2.06806415876
0.346426733848,X1=0.601477797267,X2=3.52566739236
0.0207997113173,X1=3.27524090944,X2=3.97365925715
0.184386573654,X1=2.13679684915,X2=1.65791451728
0.471546643302,X1=0.570357683328,X2=1.549270019
0.668469456245,X1=1.18847121487,X2=2.06898236393
-0.0206794697861,X1=3.76952467107,X2=2.92506538952
0.294593561131,X1=1.83198652406,X2=1.85162109603
0.356004045013,X1=0.524309429374,X2=1.53737375959
0.185153215984,X1=1.49619656536,X2=0.45023023432
0.432435238517,X1=1.55198005945,X2=1.76677266173
-0.00145847577613,X1=3.59575756252,X2=3.55165729498
0.0296336682233,X1=3.3873755373,X2=3.42931410397
0.022774334316,X1=3.73068807844,X2=2.79539995436
0.221481064883,X1=0.413246679378,X2=1.29152475294
0.311432337649,X1=1.98801668435,X2=2.85551862597
0.498378170056,X1=0.753720435117,X2=1.55710745791
0.233910683549,X1=2.11170227458,X2=2.8101508134
0.16465532076,X1=2.14018908738,X2=1.73547969807
0.126210112992,X1=0.55711110106,X2=0.317825065851
0.257982627911,X1=2.06291774,X2=2.48723553588
0.0581228084009,X1=2.82537029761,X2=3.95221187932
0.775145656686,X1=1.00079977002,X2=2.72018693477
0.0184422498942,X1=3.84457091201,X2=2.20659069145
-0.0192923184382,X1=3.36144658656,X2=1.23149511079
0.0859389857333,X1=2.18815281062,X2=3.26895612291
0.386014619879,X1=1.37155499636,X2=3.46531753601
0.24760430946,X1=1.2568562092,X2=0.317550294711
0.0324398869913,X1=3.4195266376,X2=0.349355798349
0.457091161056,X1=1.12689872292,X2=3.5626888913
0.0514960228947,X1=2.79248709973,X2=1.45018831966
0.689315682875,X1=0.71050972836,X2=2.11268011826
-0.0529416156201,X1=3.51506074855,X2=1.57248521392
0.669958913679,X1=1.28606008287,X2=2.78669350018
-0.043513188643,X1=3.99801772982,X2=1.70443387208
0.0104996842093,X1=3.81540839712,X2=3.71083434361
0.0136566351785,X1=2.61806110856,X2=1.36033814434
-0.0106380860762,X1=3.19645090624,X2=2.66655909263
0.0883288207912,X1=1.58419751428,X2=0.471203677822
0.279939177991,X1=1.72913518825,X2=3.60373755761
0.0911711646698,X1=2.77544630989,X2=3.47168299603
0.620852093502,X1=0.481142281421,X2=2.10103287137
-0.0294334546388,X1=3.76031605215,X2=1.57234431493
0.340151403903,X1=1.23508921062,X2=1.47016338801
-0.0211360831539,X1=3.55669607434,X2=2.19975258777
0.526082392001,X1=1.22128663538,X2=1.63637791825
0.0715020716246,X1=2.58857591802,X2=3.17681943217
0.565666097256,X1=0.554410127974,X2=2.05006413989
0.00665965665633,X1=3.63439723375,X2=0.978045127964
0.406438746179,X1=0.751094279328,X2=3.46353520386
0.181311692838,X1=1.99158098158,X2=1.64299738712
0.569649448553,X1=1.54604935905,X2=2.53762023836
-0.0184962626141,X1=3.31436984545,X2=0.678217893731
0.133209371948,X1=2.0829162646,X2=1.73726729849
0.291928281756,X1=1.06459237669,X2=0.946043271935
0.396924328433,X1=0.49671430925,X2=1.71006742677
0.0645269447783,X1=2.89832167222,X2=2.92801633976
0.0346371787192,X1=2.39092210465,X2=3.53149642045
0.000543411006117,X1=2.72051266882,X2=1.69390984855
0.513503046556,X1=0.58110520244,X2=1.88180950076
0.0880913188372,X1=2.4537584163,X2=2.48734535445
0.233534797874,X1=1.23034152614,X2=0.819368024028
0.463756690551,X1=0.933185765188,X2=3.56665556693
0.0230536169442,X1=3.4516427993,X2=1.3095835886
0.393184557319,X1=1.21856146546,X2=1.38923441603
0.625752579779,X1=0.783995078201,X2=3.03672615754
0.0115934082531,X1=3.07806066311,X2=3.66380793704
0.443421127994,X1=1.70432733132,X2=2.78833541873
0.135831521773,X1=1.46471168311,X2=0.620930642931
0.0366087336617,X1=3.33893011394,X2=2.19002492823
0.107676270205,X1=2.33858634129,X2=2.78821150438
0.0713252235188,X1=3.60655124526,X2=2.75311354538
-0.000613520934976,X1=3.04075038967,X2=3.47609551787
0.271657255694,X1=0.35683769487,X2=3.4920981935
0.424851431014,X1=0.996686183464,X2=1.46791423129
0.391642752546,X1=1.19332405505,X2=1.42440030868
-0.00714745278596,X1=3.49293522448,X2=2.91382301669
0.324403776749,X1=1.96512596747,X2=2.63549768718
0.11177992592,X1=2.48917050117,X2=3.02058574621
0.0555272243094,X1=3.04414754388,X2=3.31072413344
0.119488380861,X1=2.30443318842,X2=2.19167668643
-0.0182696303272,X1=3.01326416557,X2=1.85568022181
0.0423864996126,X1=2.47357481107,X2=0.540192092515
0.00578408569497,X1=2.97252691547,X2=1.21192201914
0.357310702548,X1=0.781562713839,X2=3.79463124202
0.709361668924,X1=0.673746267634,X2=2.44366390763
0.537332602868,X1=1.65583611738,X2=2.25530449812
0.0322003159498,X1=3.26349304532,X2=1.61775561044
0.295656193358,X1=1.51264160137,X2=3.70598739837
-0.00323463885937,X1=3.14522142146,X2=2.99667827971
0.00443480076893,X1=3.56805773617,X2=2.82592139078
-0.0291402131682,X1=2.93200008256,X2=0.303088020407
0.0464885867605,X1=2.03444057151,X2=0.423997642401
