-0.65333182156,X1=0.611311938771,X2=1.26315247243,X3=0.535743839933
-0.633026791887,X1=0.36199866148,X2=1.06344747398,X3=0.697978939413
0.0496833734791,X1=0.0171355875224,X2=1.79969804479,X3=0.267772040742
-0.090310912575,X1=-0.970077711849,X2=1.59353846937,X3=-0.112328558347
0.251265696787,X1=0.596220150952,X2=1.81492059159,X3=-0.49987182262
-0.377184570654,X1=-0.787803621322,X2=1.9535977328,X3=-0.668896397398
0.642218884877,X1=0.482937238989,X2=1.30159597047,X3=-0.677201046848
0.0215740358557,X1=0.0290968474435,X2=1.66653840033,X3=0.698392346694
-0.383009315685,X1=-0.808998600965,X2=1.49800970549,X3=-0.377193385485
0.618505349624,X1=0.822666044146,X2=1.65371757694,X3=-0.604161611388
0.408800865507,X1=-0.579875304088,X2=1.12469005779,X3=0.312890364862
-0.0474259573107,X1=-0.0506911935311,X2=1.55950779661,X3=-0.755049940062
-1.02579883637,X1=-0.803035989228,X2=1.00224841914,X3=-0.476464837782
0.272531606536,X1=0.79966031932,X2=1.49571445157,X3=-0.244265843876
-0.0931962968897,X1=-0.151374238705,X2=1.788654789,X3=-0.107740921792
0.842028619648,X1=0.9727835668,X2=1.30249691808,X3=-0.449628565598
0.121225365681,X1=-0.188296717184,X2=1.73873069186,X3=0.653320983431
-0.111847047828,X1=0.164126933951,X2=1.71168926772,X3=0.656616400295
0.156914444211,X1=-0.0853531618314,X2=1.4276893342,X3=0.945336576642
-0.113132604717,X1=0.807021948369,X2=1.97135647991,X3=0.213699183955
0.36755303894,X1=-0.538705398582,X2=1.817325661,X3=0.857142664509
-1.17502157912,X1=-0.87913404638,X2=1.2195855849,X3=-0.746123172855
-1.99856172592,X1=0.947278369744,X2=1.18991679124,X3=0.895235222433
0.333616108516,X1=0.675543386056,X2=1.95686454074,X3=-0.538969988242
-0.253908798941,X1=-0.937428096572,X2=1.59758328041,X3=-0.282975656464
0.184055233945,X1=-0.128833942585,X2=1.12505314095,X3=0.66785648602
-0.200270193526,X1=-0.52788793202,X2=1.58458635305,X3=-0.337442184445
0.452889180149,X1=0.413543250451,X2=1.08085220809,X3=-0.421778591454
-0.188892152718,X1=-0.307341916434,X2=1.43522932951,X3=-0.512716095515
-0.0741610749465,X1=0.227986206974,X2=1.25549045264,X3=0.151536880763
0.419031708362,X1=-0.627531072451,X2=1.67860758379,X3=0.70860316528
-0.0364148442564,X1=-0.992756336895,X2=1.09433409567,X3=-0.0165319322407
-0.117685487783,X1=-0.158045718152,X2=1.10180991448,X3=-0.268144252948
-0.871625531759,X1=-0.574840919827,X2=1.06817481482,X3=-0.571102571828
-0.411162260617,X1=-0.719649949912,X2=1.92542375705,X3=-0.725286243883
-1.44531366783,X1=0.968931464838,X2=1.48312204267,X3=0.977330348297
-0.46982951557,X1=-0.522156303982,X2=1.7687621834,X3=-0.94483039996
0.867818676919,X1=0.38789958735,X2=1.14776270125,X3=-0.94328381438
-0.196715421826,X1=0.785312276411,X2=1.47892866001,X3=0.136892126422
-0.0111539607614,X1=0.0100202836654,X2=1.95322346483,X3=0.398596440528
0.309402000522,X1=-0.670654487401,X2=1.93634486329,X3=0.577920060583
0.221736351593,X1=-0.273423318092,X2=1.92658474093,X3=0.93871076555
-0.524952569678,X1=-0.804812391107,X2=1.86798219621,X3=-0.749964824976
0.104953247288,X1=0.0467021028577,X2=1.12728971337,X3=-0.634967217792
0.0828055222105,X1=-0.255741754554,X2=1.46989692578,X3=0.0948728811944
0.0330877158626,X1=0.199222382321,X2=1.81323994375,X3=-0.2003800939
0.510510601418,X1=0.860664590251,X2=1.53715096201,X3=-0.444470134765
0.154568644122,X1=0.340474481309,X2=1.57089763544,X3=-0.295389501378
1.69963401885,X1=-0.868067893795,X2=1.12446358232,X3=0.910164179401
1.42905358019,X1=-0.544070852557,X2=1.02841279817,X3=0.9518704582
0.409389846136,X1=0.384781222202,X2=1.74047524131,X3=-0.878105274115
-0.342459497485,X1=-0.281699618204,X2=1.12943062292,X3=-0.532365649554
-0.356453353788,X1=0.645264746528,X2=1.74518398654,X3=0.532551579117
-0.537229784841,X1=-0.646852526215,X2=1.81877607693,X3=-0.974654353159
-0.0565151009998,X1=-0.63003357767,X2=1.2135778437,X3=-0.109323764242
0.460177110423,X1=-0.971474541519,X2=1.37677253468,X3=0.325029376494
0.343342175037,X1=-0.393577402109,X2=1.78492438729,X3=0.992054282512
