0.362874811494,1
0.977455910541,2
1.10833405522,3
2.02580096917,4
1.33135582576,5
1.6462432506,6
1.99889015446,7
1.35300310307,8
2.16144585399,9
2.95186184109,10
3.04819176111,11
2.05406983382,12
2.62670096203,13
2.69574894686,14
3.02013552675,15
2.44242312758,16
2.70078114249,17
2.75463956791,18
2.70434777668,19
3.00051918051,20
2.40411644284,21
2.81604350192,22
3.45049697081,23
3.7821500236,24
3.99743651151,25
2.72038874518,26
3.00566288493,27
3.68792862012,28
4.0792148567,29
3.0240251423,30
4.1101712601,31
2.71299018421,32
3.6086450829,33
3.33382655233,34
3.67874798525,35
3.97690416336,36
3.96860251566,37
2.59609322745,38
3.4216291463,39
3.77753879447,40
3.69742559372,41
4.17399965481,42
3.4814594189,43
4.47136830157,44
3.49684319741,45
3.36590544257,46
4.61001516707,47
3.81558864991,48
3.98534585567,49
3.66724850844,50
4.14809973656,51
4.18666825465,52
4.04109788613,53
3.95114089095,54
3.91222335822,55
3.89344246298,56
4.11452719635,57
3.98022630798,58
3.94103567417,59
4.3200430315,60
4.04992135015,61
4.56717306203,62
4.43614501569,63
4.0611862062,64
3.66739072933,65
4.44774804025,66
3.97989149195,67
3.91031188448,68
4.85889726772,69
4.68325522456,70
4.08562851696,71
4.74223662943,72
4.5956007283,73
4.74763794655,74
4.57633176885,75
4.23221204573,76
4.39734271371,77
4.65077930346,78
4.11256988939,79
4.44766546894,80
4.30040418188,81
3.97801202073,82
4.42212815762,83
4.89511061508,84
4.34461735127,85
4.61116928189,86
4.57680668274,87
4.55280701474,88
4.52102561578,89
4.28114493757,90
4.89288701322,91
4.32365932345,92
4.96657909804,93
4.70452857076,94
4.67549108683,95
4.98214687544,96
4.65353397297,97
4.31092845082,98
4.85914545562,99
4.98321811025,100
