0.667205789411,X1=0.688883991062,X2=2.49472137394
0.321588764034,X1=1.56561850409,X2=3.66711442159
0.698735654014,X1=0.459321400349,X2=2.36140019241
0.358399202436,X1=1.48256724564,X2=3.16070439883
-0.0507838987085,X1=3.28296726334,X2=2.48589602676
0.0445167159829,X1=2.36106423603,X2=0.585052857479
0.287468463603,X1=0.377659465104,X2=0.99167137974
0.188962733026,X1=2.10724112554,X2=2.06806415876
0.407461727281,X1=0.601477797267,X2=3.52566739236
-0.0915387843618,X1=3.27524090944,X2=3.97365925715
0.14557101394,X1=2.13679684915,X2=1.65791451728
0.386397615941,X1=0.570357683328,X2=1.549270019
0.692500150666,X1=1.18847121487,X2=2.06898236393
0.0689472131016,X1=3.76952467107,X2=2.92506538952
0.373481423071,X1=1.83198652406,X2=1.85162109603
0.380917868931,X1=0.524309429374,X2=1.53737375959
0.112648692868,X1=1.49619656536,X2=0.45023023432
0.419672668991,X1=1.55198005945,X2=1.76677266173
-0.0136841274251,X1=3.59575756252,X2=3.55165729498
-0.0117604324288,X1=3.3873755373,X2=3.42931410397
0.0717096863648,X1=3.73068807844,X2=2.79539995436
0.303468878635,X1=0.413246679378,X2=1.29152475294
0.317818609258,X1=1.98801668435,X2=2.85551862597
0.481281137326,X1=0.753720435117,X2=1.55710745791
0.21914168834,X1=2.11170227458,X2=2.8101508134
0.168415820593,X1=2.14018908738,X2=1.73547969807
0.118284810553,X1=0.55711110106,X2=0.317825065851
0.225673953403,X1=2.06291774,X2=2.48723553588
0.0406745530641,X1=2.82537029761,X2=3.95221187932
0.798356337717,X1=1.00079977002,X2=2.72018693477
-0.0411629391694,X1=3.84457091201,X2=2.20659069145
0.0164082676962,X1=3.36144658656,X2=1.23149511079
0.179185275871,X1=2.18815281062,X2=3.26895612291
0.374894382679,X1=1.37155499636,X2=3.46531753601
0.19491833761,X1=1.2568562092,X2=0.317550294711
-0.0720199737195,X1=3.4195266376,X2=0.349355798349
0.322331678516,X1=1.12689872292,X2=3.5626888913
0.0253005375174,X1=2.79248709973,X2=1.45018831966
0.760184169333,X1=0.71050972836,X2=2.11268011826
-0.0151521858773,X1=3.51506074855,X2=1.57248521392
0.635564990197,X1=1.28606008287,X2=2.78669350018
-0.0365087119464,X1=3.99801772982,X2=1.70443387208
-0.104048800472,X1=3.81540839712,X2=3.71083434361
-0.061468465125,X1=2.61806110856,X2=1.36033814434
-0.0509288673981,X1=3.19645090624,X2=2.66655909263
0.196994168701,X1=1.58419751428,X2=0.471203677822
0.205120366005,X1=1.72913518825,X2=3.60373755761
0.0573084261612,X1=2.77544630989,X2=3.47168299603
0.576532266782,X1=0.481142281421,X2=2.10103287137
-0.0899254415716,X1=3.76031605215,X2=1.57234431493
0.379521488,X1=1.23508921062,X2=1.47016338801
0.0727424413015,X1=3.55669607434,X2=2.19975258777
0.529768643123,X1=1.22128663538,X2=1.63637791825
-0.0732951697402,X1=2.58857591802,X2=3.17681943217
0.475082778079,X1=0.554410127974,X2=2.05006413989
0.0979050083953,X1=3.63439723375,X2=0.978045127964
0.4672999078,X1=0.751094279328,X2=3.46353520386
0.179115268923,X1=1.99158098158,X2=1.64299738712
0.664486448719,X1=1.54604935905,X2=2.53762023836
-0.00332104783141,X1=3.31436984545,X2=0.678217893731
0.185666668073,X1=2.0829162646,X2=1.73726729849
0.374134825771,X1=1.06459237669,X2=0.946043271935
0.47364621876,X1=0.49671430925,X2=1.71006742677
0.0258744276026,X1=2.89832167222,X2=2.92801633976
0.0697717068987,X1=2.39092210465,X2=3.53149642045
0.0433770747716,X1=2.72051266882,X2=1.69390984855
0.597453262433,X1=0.58110520244,X2=1.88180950076
0.191807380594,X1=2.4537584163,X2=2.48734535445
0.181657331759,X1=1.23034152614,X2=0.819368024028
0.532073325249,X1=0.933185765188,X2=3.56665556693
-0.0345835528976,X1=3.4516427993,X2=1.3095835886
0.455926960658,X1=1.21856146546,X2=1.38923441603
0.601736491838,X1=0.783995078201,X2=3.03672615754
0.0640491080214,X1=3.07806066311,X2=3.66380793704
0.448666175763,X1=1.70432733132,X2=2.78833541873
0.112336604349,X1=1.46471168311,X2=0.620930642931
-0.0304204706401,X1=3.33893011394,X2=2.19002492823
0.174099434494,X1=2.33858634129,X2=2.78821150438
-0.00268055839146,X1=3.60655124526,X2=2.75311354538
-0.0143704933749,X1=3.04075038967,X2=3.47609551787
0.399351640943,X1=0.35683769487,X2=3.4920981935
0.463393146879,X1=0.996686183464,X2=1.46791423129
0.393859100669,X1=1.19332405505,X2=1.42440030868
0.0749709856299,X1=3.49293522448,X2=2.91382301669
0.404157592147,X1=1.96512596747,X2=2.63549768718
0.149542520493,X1=2.48917050117,X2=3.02058574621
0.0287417817608,X1=3.04414754388,X2=3.31072413344
0.139164944443,X1=2.30443318842,X2=2.19167668643
0.0452654354062,X1=3.01326416557,X2=1.85568022181
0.0408319753121,X1=2.47357481107,X2=0.540192092515
-0.0396935788134,X1=2.97252691547,X2=1.21192201914
0.346586258082,X1=0.781562713839,X2=3.79463124202
0.815060214311,X1=0.673746267634,X2=2.44366390763
0.557617421622,X1=1.65583611738,X2=2.25530449812
-0.136696957138,X1=3.26349304532,X2=1.61775561044
0.355555803072,X1=1.51264160137,X2=3.70598739837
-0.12730289235,X1=3.14522142146,X2=2.99667827971
0.0206807411167,X1=3.56805773617,X2=2.82592139078
-0.111761086802,X1=2.93200008256,X2=0.303088020407
0.0259477187112,X1=2.03444057151,X2=0.423997642401
