0.998663765295,1
1.48545648961,2
1.94247537098,3
2.02261298572,4
2.28397110887,5
2.46247483272,6
2.55851490455,7
2.66314537445,8
2.81706910912,9
2.87426180919,10
2.97712236061,11
3.18482158241,12
3.17553308055,13
3.1366577335,14
3.35149337973,15
3.41733690078,16
3.52097255374,17
3.56779417116,18
3.51905494864,19
3.61815651443,20
3.5704384295,21
3.72108120184,22
3.75396434071,23
3.74676292241,24
3.83076332671,25
3.78744139615,26
3.94644923143,27
3.86713593782,28
3.97246281626,29
4.01893292825,30
4.08347949271,31
4.07270164108,32
4.04070868595,33
4.11582820393,34
4.17797501803,35
4.20085015201,36
4.24881949284,37
4.17814447841,38
4.20491072137,39
4.25514347159,40
4.31619653577,41
4.31954263828,42
4.36545561461,43
4.36454914087,44
4.47631454071,45
4.3941716652,46
4.45732647884,47
4.49969567075,48
4.49153720947,49
4.45214059724,50
