-0.681031789206,X1=0.611311938771,X2=1.26315247243,X3=0.535743839933
-0.711319124434,X1=0.36199866148,X2=1.06344747398,X3=0.697978939413
0.0196234609785,X1=0.0171355875224,X2=1.79969804479,X3=0.267772040742
0.015501705463,X1=-0.970077711849,X2=1.59353846937,X3=-0.112328558347
0.247655121593,X1=0.596220150952,X2=1.81492059159,X3=-0.49987182262
-0.318331460871,X1=-0.787803621322,X2=1.9535977328,X3=-0.668896397398
0.353602794972,X1=0.482937238989,X2=1.30159597047,X3=-0.677201046848
0.0753472823651,X1=0.0290968474435,X2=1.66653840033,X3=0.698392346694
-0.468580371479,X1=-0.808998600965,X2=1.49800970549,X3=-0.377193385485
0.602167064467,X1=0.822666044146,X2=1.65371757694,X3=-0.604161611388
0.495177631177,X1=-0.579875304088,X2=1.12469005779,X3=0.312890364862
-0.0896229551109,X1=-0.0506911935311,X2=1.55950779661,X3=-0.755049940062
-1.07824544272,X1=-0.803035989228,X2=1.00224841914,X3=-0.476464837782
0.239090554193,X1=0.79966031932,X2=1.49571445157,X3=-0.244265843876
-0.054739233827,X1=-0.151374238705,X2=1.788654789,X3=-0.107740921792
0.952224714126,X1=0.9727835668,X2=1.30249691808,X3=-0.449628565598
0.270456682846,X1=-0.188296717184,X2=1.73873069186,X3=0.653320983431
-0.0376521568497,X1=0.164126933951,X2=1.71168926772,X3=0.656616400295
0.179159664053,X1=-0.0853531618314,X2=1.4276893342,X3=0.945336576642
-0.103435066968,X1=0.807021948369,X2=1.97135647991,X3=0.213699183955
0.374343807353,X1=-0.538705398582,X2=1.817325661,X3=0.857142664509
-1.26259764765,X1=-0.87913404638,X2=1.2195855849,X3=-0.746123172855
-2.01620754848,X1=0.947278369744,X2=1.18991679124,X3=0.895235222433
0.44097850176,X1=0.675543386056,X2=1.95686454074,X3=-0.538969988242
-0.449246158399,X1=-0.937428096572,X2=1.59758328041,X3=-0.282975656464
0.162158518612,X1=-0.128833942585,X2=1.12505314095,X3=0.66785648602
-0.133432320742,X1=-0.52788793202,X2=1.58458635305,X3=-0.337442184445
0.373336258473,X1=0.413543250451,X2=1.08085220809,X3=-0.421778591454
-0.0545606398649,X1=-0.307341916434,X2=1.43522932951,X3=-0.512716095515
-0.0780889184622,X1=0.227986206974,X2=1.25549045264,X3=0.151536880763
0.464009232375,X1=-0.627531072451,X2=1.67860758379,X3=0.70860316528
0.0671051528553,X1=-0.992756336895,X2=1.09433409567,X3=-0.0165319322407
0.0613114667008,X1=-0.158045718152,X2=1.10180991448,X3=-0.268144252948
-0.683463031889,X1=-0.574840919827,X2=1.06817481482,X3=-0.571102571828
-0.501204767322,X1=-0.719649949912,X2=1.92542375705,X3=-0.725286243883
-1.32417805754,X1=0.968931464838,X2=1.48312204267,X3=0.977330348297
-0.384213130037,X1=-0.522156303982,X2=1.7687621834,X3=-0.94483039996
1.01542691321,X1=0.38789958735,X2=1.14776270125,X3=-0.94328381438
-0.109410493656,X1=0.785312276411,X2=1.47892866001,X3=0.136892126422
-0.122275924168,X1=0.0100202836654,X2=1.95322346483,X3=0.398596440528
0.352996400349,X1=-0.670654487401,X2=1.93634486329,X3=0.577920060583
-0.0232522984386,X1=-0.273423318092,X2=1.92658474093,X3=0.93871076555
-0.42883877561,X1=-0.804812391107,X2=1.86798219621,X3=-0.749964824976
0.0465910281595,X1=0.0467021028577,X2=1.12728971337,X3=-0.634967217792
0.0503397693505,X1=-0.255741754554,X2=1.46989692578,X3=0.0948728811944
0.0435040814294,X1=0.199222382321,X2=1.81323994375,X3=-0.2003800939
0.180895469696,X1=0.860664590251,X2=1.53715096201,X3=-0.444470134765
0.102411805297,X1=0.340474481309,X2=1.57089763544,X3=-0.295389501378
1.72740189085,X1=-0.868067893795,X2=1.12446358232,X3=0.910164179401
