0.874704128952,X1=1
1.46562352516,X1=2
2.37687289526,X1=3
1.95866805117,X1=4
1.90731749279,X1=5
2.6807790544,X1=6
2.29558887323,X1=7
2.93004381317,X1=8
2.69550696331,X1=9
3.41855634289,X1=10
3.2667852265,X1=11
3.01675105012,X1=12
3.35929399372,X1=13
3.00548909244,X1=14
3.15195897396,X1=15
2.76573800098,X1=16
3.80620521874,X1=17
3.17555227078,X1=18
3.52816187492,X1=19
3.79250829191,X1=20
3.33664632648,X1=21
3.48815015099,X1=22
3.52682193329,X1=23
3.84042739419,X1=24
3.95950557567,X1=25
3.7514034629,X1=26
3.70258389647,X1=27
3.86276761056,X1=28
4.05318261165,X1=29
3.38831575783,X1=30
4.5834469871,X1=31
4.18095364916,X1=32
4.15590089728,X1=33
4.47480121306,X1=34
4.174449232,X1=35
4.52617822696,X1=36
4.39147943024,X1=37
4.35521484219,X1=38
4.45007939811,X1=39
3.96240552807,X1=40
3.81600700245,X1=41
4.13141515086,X1=42
3.87331294942,X1=43
4.26002107129,X1=44
4.2773232351,X1=45
4.41527507467,X1=46
4.4084804001,X1=47
4.7842721784,X1=48
4.3149455399,X1=49
4.52856611798,X1=50
