106.993223081,-16.6451258005,-47.1516279913,-9.70857111376,14.153490568,-2.37205400403
1002.77947676,-44.2658516947,29.9340403568,-24.9628663651,-7.13110080542,45.1619137183
1073.96662519,17.0108904222,2.10174641885,-30.3690656274,-34.3460134179,47.6121515277
-934.814385458,31.5722539903,-40.3201854049,-42.4617827872,-30.7578779745,-41.8182229663
1085.80621842,11.6524034568,-45.6975218629,-30.0087260779,-17.2666093851,44.2480609906
647.371816317,24.6842501203,41.1081860674,15.6057526664,29.3141025475,22.7527334857
401.472795961,21.2097491009,-35.5299717947,-31.9478675298,28.5685651708,15.843726607
1002.96609735,34.861205091,-7.91548897344,18.6941970206,42.3282944116,31.8590514498
-738.073309734,-19.3248311179,12.4860840158,6.09774291862,-46.5517571866,-25.7512524694
93.6603249351,43.2535563765,47.3757723313,25.0934795929,19.3579359093,-14.4562636909
-482.929855045,-26.4274257891,22.1582449998,-31.8166103854,8.80452515306,-30.4680376869
-146.302412297,22.8379113074,-26.9487444995,-10.4339531859,-35.3632611191,20.8251840925
-768.331231789,-35.0022604363,2.27522127575,18.6722245802,-23.811634704,-2.59335165573
285.435628373,-41.8399755627,-39.3028963102,-6.26066538915,-17.7290604142,24.3338831171
-1141.95754342,14.6261824378,-10.0179691102,-29.0183822287,42.5360162381,-34.9656894729
-540.521166123,10.7145163414,-6.35436661614,1.22652439196,-12.8301770138,-23.6365864211
-750.091714498,6.78599566758,-19.6481124836,5.82904104169,21.2102917207,-31.6636773816
96.5649780749,-25.3691405492,41.6155672855,46.0828518544,42.4841548873,9.61712959109
308.15138237,-47.0988947017,-21.2954957311,26.5648160687,25.3292721188,-6.19265146462
253.146702809,-32.9496243941,-16.2007432719,16.9655017144,-10.7396017868,10.629863482
-541.570175358,-7.04912633041,-5.76508291802,39.4552679026,-3.26693720861,-46.1392479269
-469.953956095,-7.66704803162,-15.2215463959,24.740687901,-36.7054203085,-9.60706599288
-864.742458582,-45.8185377224,-18.8047476744,17.0034375047,-40.4831268608,-23.2100777721
-1227.3584151,-8.89762164078,-23.9121659492,49.9451772936,3.98028866021,-48.5901802048
-1094.92566041,-33.7508752696,22.1038234802,-10.7951130568,-36.7291478157,-39.6460211448
-145.434089813,14.1026904418,-37.1553850065,-42.8810643909,47.5668059824,-20.9169537734
429.443556383,12.9561830618,-47.5438718772,4.52248712673,-15.0252899425,22.4772486159
-37.3615633339,4.2686732534,18.6245052817,-44.8995182483,-35.019953673,22.6375214073
-1385.88776164,-21.7548681807,3.53547366999,-29.8655702829,-8.29146809519,-35.3102644667
1198.47905317,-26.3588445215,-40.8807491417,38.7084370393,-35.0363056828,46.4252268969
1465.45850227,-20.8865178817,-11.982995969,30.7487433124,38.5135468876,42.8177485857
863.144139882,-1.85603873997,21.5897503651,-46.8270976032,-46.4288356436,11.3033039742
